0.00 
1004.87 
3783.04 
4236.73 
0.00 
0.00 
2747.66 
0.00 
0.00 
1877.02 
1661.93 
0.00 
0.00 
1442.15 
0.00 
0.00 
1523.37 
0.00 
0.00 
3165.36 
0.00 
4773.39 
0.00 
0.00 
0.00 
811.14 
0.00 
0.00 
0.00 
852.60 
613.67 
0.00 
0.00 
304.26 
0.00 
0.00 
4188.98 
4305.53 
163.64 
0.00 
0.00 
2069.47 
423.43 
0.00 
0.00 
0.00 
1244.42 
0.00 
0.00 
0.00 
0.00 
0.00 
963.12 
0.00 
0.00 
1353.91 
1954.94 
0.00 
2541.64 
0.00 
2856.08 
0.00 
0.00 
862.47 
1515.34 
2448.50 
1907.48 
0.00 
0.00 
4226.80 
0.00 
0.00 
0.00 
0.00 
0.00 
0.00 
0.00 
0.00 
4600.47 
3174.08 
1614.05 
1127.55 
5575.68 
0.00 
0.00 
1220.67 
0.00 
2184.35 
0.00 
0.00 
3437.12 
3936.59 
0.00 
491.29 
6442.26 
0.00 
3641.51 
0.00 
581.58 
2407.88 
